<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
20160701;100000;133.3300000;133.5600000;133.0100000;133.5600000;991780
20160701;100500;133.5600000;133.7500000;133.0900000;133.1600000;1439440
20160701;101000;133.1200000;133.1300000;132.6500000;132.9900000;1282820
20160701;101500;132.9800000;132.9900000;132.6700000;132.8300000;946040
20160701;102000;132.8200000;132.9900000;132.6700000;132.7000000;563780
20160701;102500;132.7000000;132.7900000;132.5100000;132.5300000;695400
20160701;103000;132.5300000;132.7700000;132.4500000;132.5400000;571250
20160701;103500;132.5400000;133.0000000;132.4800000;132.7000000;543370
20160701;104000;132.7000000;132.8800000;132.6000000;132.6000000;402870
20160701;104500;132.6500000;132.8300000;132.5200000;132.6900000;304750
20160701;105000;132.7200000;133.4900000;132.6200000;133.3300000;1011810
20160701;105500;133.3500000;133.4900000;133.2200000;133.2500000;452930
20160701;110000;133.2900000;133.8900000;133.2900000;133.6400000;1210550
20160701;110500;133.6400000;133.7400000;133.3900000;133.4700000;379390
20160701;111000;133.4900000;133.6700000;132.9300000;132.9700000;700980
20160701;111500;132.9900000;133.3600000;132.9700000;133.3500000;321490
20160701;112000;133.3500000;133.3500000;133.0500000;133.0900000;163120
20160701;112500;133.1100000;133.2000000;132.8700000;133.1900000;305290
20160701;113000;133.1900000;133.2500000;132.8000000;132.8700000;287840
20160701;113500;132.8600000;132.8700000;132.6300000;132.6800000;353620
20160701;114000;132.6900000;133.1800000;132.6100000;133.0900000;402970
20160701;114500;133.0800000;133.1300000;132.9100000;133.0000000;74730
20160701;115000;133.0200000;133.2300000;132.7200000;132.7800000;191230
20160701;115500;132.7700000;132.9800000;132.5500000;132.6400000;423220
20160701;120000;132.6200000;132.6200000;132.1800000;132.3000000;1105300
20160701;120500;132.3200000;132.3200000;131.8100000;131.9800000;2124740
20160701;121000;131.9900000;131.9900000;131.7000000;131.7700000;1140970
20160701;121500;131.7600000;132.0200000;131.7200000;131.9600000;482830
20160701;122000;131.9800000;132.2000000;131.9500000;132.1000000;246830
20160701;122500;132.1400000;132.1400000;131.7100000;131.9300000;564170
20160701;123000;131.9700000;132.2000000;131.7800000;131.8700000;313570
20160701;123500;131.8900000;131.9000000;131.5500000;131.7000000;1159120
20160701;124000;131.7300000;131.7600000;131.5700000;131.6400000;270050
20160701;124500;131.6800000;132.1400000;131.6400000;132.0000000;474830
20160701;125000;132.0300000;132.1000000;131.9200000;132.0400000;135440
20160701;125500;132.0700000;132.1700000;131.8400000;131.9000000;389470
20160701;130000;131.9200000;132.0500000;131.7600000;132.0000000;259840
20160701;130500;132.0200000;132.0200000;131.7500000;131.7800000;171170
20160701;131000;131.8000000;131.8800000;131.6900000;131.8000000;157450
20160701;131500;131.8400000;132.0800000;131.7800000;131.9700000;205420
20160701;132000;131.9900000;132.0200000;131.8600000;131.8800000;52910
20160701;132500;131.8900000;131.9900000;131.7800000;131.9200000;94380
20160701;133000;131.9500000;132.0600000;131.8000000;131.8500000;193370
20160701;133500;131.8800000;131.9800000;131.8200000;131.8900000;63040
20160701;134000;131.9400000;132.1000000;131.9400000;131.9900000;319970
20160701;134500;132.0000000;132.0000000;131.9100000;131.9400000;159990
20160701;135000;131.9800000;132.0000000;131.9300000;131.9400000;183480
20160701;135500;131.9700000;132.0000000;131.8400000;131.9100000;155150
20160701;140000;131.9200000;131.9700000;131.8400000;131.8600000;67260
20160701;140500;131.8900000;132.0000000;131.7700000;131.9500000;253060
20160701;141000;131.9600000;131.9700000;131.7400000;131.9400000;265000
20160701;141500;131.9400000;131.9900000;131.8300000;131.9200000;271150
20160701;142000;131.9500000;131.9500000;131.8100000;131.8400000;78640
20160701;142500;131.9000000;132.4100000;131.8500000;132.3500000;1242770
20160701;143000;132.3400000;132.4700000;132.1100000;132.2700000;763140
20160701;143500;132.2800000;132.3000000;132.1400000;132.2600000;501340
20160701;144000;132.2700000;132.3800000;132.2000000;132.3000000;585690
20160701;144500;132.3300000;132.4800000;132.2100000;132.3200000;635630
20160701;145000;132.3600000;132.4900000;132.3200000;132.4800000;1894960
20160701;145500;132.4800000;132.9500000;132.4400000;132.9500000;2200800
20160701;150000;132.9500000;132.9800000;132.7800000;132.8200000;1209310
20160701;150500;132.8300000;133.0000000;132.6400000;132.7600000;1341510
20160701;151000;132.7900000;132.9300000;132.7200000;132.8500000;597240
20160701;151500;132.9000000;133.1000000;132.8300000;132.9700000;770120
20160701;152000;132.9900000;133.0900000;132.8700000;132.8800000;232240
20160701;152500;132.9100000;133.3700000;132.8400000;133.2900000;847130
20160701;153000;133.3000000;133.5000000;133.1700000;133.2000000;1542230
20160701;153500;133.2500000;133.4600000;133.1100000;133.2500000;486510
20160701;154000;133.2400000;133.4400000;133.2200000;133.2600000;251600
20160701;154500;133.3000000;133.3500000;132.7500000;132.8500000;1038940
20160701;155000;132.8700000;132.9400000;132.7800000;132.8500000;279460
20160701;155500;132.8700000;132.8800000;132.5700000;132.6200000;533220
20160701;160000;132.6200000;132.8400000;132.6100000;132.7200000;167160
20160701;160500;132.7500000;133.0500000;132.7100000;132.8300000;295360
20160701;161000;132.8600000;132.9000000;132.7600000;132.7600000;50630
20160701;161500;132.7900000;132.8000000;132.6500000;132.7300000;136150
20160701;162000;132.7600000;133.0000000;132.7300000;132.9000000;147130
20160701;162500;132.9500000;133.1400000;132.9100000;133.1200000;432500
20160701;163000;133.1300000;133.3000000;133.0400000;133.2500000;1043340
20160701;163500;133.2900000;133.4000000;133.0900000;133.2400000;796470
20160701;164000;133.2800000;133.5000000;133.2200000;133.4000000;731510
20160701;164500;133.4500000;133.5000000;133.2100000;133.2200000;586220
20160701;165000;133.2500000;133.3500000;133.1100000;133.1100000;146190
20160701;165500;133.1200000;133.2900000;133.0700000;133.2300000;268320
20160701;170000;133.2600000;133.7500000;133.2600000;133.5000000;1035170
20160701;170500;133.5200000;133.6000000;133.5000000;133.5100000;641110
20160701;171000;133.5000000;133.7800000;133.5000000;133.7100000;889300
20160701;171500;133.6800000;134.0300000;133.5100000;134.0300000;2723980
